date,map_name,game_win,ban_a_us,ban_a_op,ban_d_us,ban_d_op,gtype,nrounds,score_us,score_op,round_1_site,round_1_side,round_1_win,round_1_rtype,round_1_endcondition,round_1_date,ema_round_1_opperator,ema_round_1_kills,ema_round_1_assists,ema_round_1_survived,ema_round_1_entryfrag,ema_round_1_diffuser,ema_round_1_cluth,mihnea_round_1_opperator,mihnea_round_1_kills,mihnea_round_1_assists,mihnea_round_1_survived,mihnea_round_1_entryfrag,mihnea_round_1_diffuser,mihnea_round_1_cluth,round_2_site,round_2_side,round_2_win,round_2_rtype,round_2_endcondition,round_2_date,ema_round_2_opperator,ema_round_2_kills,ema_round_2_assists,ema_round_2_survived,ema_round_2_entryfrag,ema_round_2_diffuser,ema_round_2_cluth,mihnea_round_2_opperator,mihnea_round_2_kills,mihnea_round_2_assists,mihnea_round_2_survived,mihnea_round_2_entryfrag,mihnea_round_2_diffuser,mihnea_round_2_cluth,round_3_site,round_3_side,round_3_win,round_3_rtype,round_3_endcondition,round_3_date,ema_round_3_opperator,ema_round_3_kills,ema_round_3_assists,ema_round_3_survived,ema_round_3_entryfrag,ema_round_3_diffuser,ema_round_3_cluth,mihnea_round_3_opperator,mihnea_round_3_kills,mihnea_round_3_assists,mihnea_round_3_survived,mihnea_round_3_entryfrag,mihnea_round_3_diffuser,mihnea_round_3_cluth,round_4_site,round_4_side,round_4_win,round_4_rtype,round_4_endcondition,round_4_date,ema_round_4_opperator,ema_round_4_kills,ema_round_4_assists,ema_round_4_survived,ema_round_4_entryfrag,ema_round_4_diffuser,ema_round_4_cluth,mihnea_round_4_opperator,mihnea_round_4_kills,mihnea_round_4_assists,mihnea_round_4_survived,mihnea_round_4_entryfrag,mihnea_round_4_diffuser,mihnea_round_4_cluth,round_5_site,round_5_side,round_5_win,round_5_rtype,round_5_endcondition,round_5_date,ema_round_5_opperator,ema_round_5_kills,ema_round_5_assists,ema_round_5_survived,ema_round_5_entryfrag,ema_round_5_diffuser,ema_round_5_cluth,mihnea_round_5_opperator,mihnea_round_5_kills,mihnea_round_5_assists,mihnea_round_5_survived,mihnea_round_5_entryfrag,mihnea_round_5_diffuser,mihnea_round_5_cluth,round_6_site,round_6_side,round_6_win,round_6_rtype,round_6_endcondition,round_6_date,ema_round_6_opperator,ema_round_6_kills,ema_round_6_assists,ema_round_6_survived,ema_round_6_entryfrag,ema_round_6_diffuser,ema_round_6_cluth,mihnea_round_6_opperator,mihnea_round_6_kills,mihnea_round_6_assists,mihnea_round_6_survived,mihnea_round_6_entryfrag,mihnea_round_6_diffuser,mihnea_round_6_cluth,round_7_site,round_7_side,round_7_win,round_7_rtype,round_7_endcondition,round_7_date,ema_round_7_opperator,ema_round_7_kills,ema_round_7_assists,ema_round_7_survived,ema_round_7_entryfrag,ema_round_7_diffuser,ema_round_7_cluth,mihnea_round_7_opperator,mihnea_round_7_kills,mihnea_round_7_assists,mihnea_round_7_survived,mihnea_round_7_entryfrag,mihnea_round_7_diffuser,mihnea_round_7_cluth,round_8_site,round_8_side,round_8_win,round_8_rtype,round_8_endcondition,round_8_date,ema_round_8_opperator,ema_round_8_kills,ema_round_8_assists,ema_round_8_survived,ema_round_8_entryfrag,ema_round_8_diffuser,ema_round_8_cluth,mihnea_round_8_opperator,mihnea_round_8_kills,mihnea_round_8_assists,mihnea_round_8_survived,mihnea_round_8_entryfrag,mihnea_round_8_diffuser,mihnea_round_8_cluth,round_9_site,round_9_side,round_9_win,round_9_rtype,round_9_endcondition,round_9_date,ema_round_9_opperator,ema_round_9_kills,ema_round_9_assists,ema_round_9_survived,ema_round_9_entryfrag,ema_round_9_diffuser,ema_round_9_cluth,mihnea_round_9_opperator,mihnea_round_9_kills,mihnea_round_9_assists,mihnea_round_9_survived,mihnea_round_9_entryfrag,mihnea_round_9_diffuser,mihnea_round_9_cluth
,Chalet,True,blitz,dokkaebi,caveira,clash,,6,4,2,4,defense,True,,,,mute,0,,True,,,,mira,1,,False,,,,1,defense,False,,,,thorn,0,,False,,,,castle,1,,False,,,,1,defense,True,,,,thorn,0,,True,,,,frost,1,,False,,,,1,attack,False,,,,ash,1.0,,False,,,,ace,0,,False,,,,4,attack,True,,,,ash,0.0,,True,,,,fuze,1,,True,,,,4,attack,True,,,,ash,0.0,,True,,,,fuze,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,False,blitz,montagne,fenrir,caveira,,6,2,4,1,defense,False,,,,thorn,0,,False,,,,maestro,0,,False,,,,1,defense,False,,,,thorn,1,,False,,,,alibi,1,,False,,,,3,defense,True,,,,thorn,1,,False,,,,alibi,2,,True,,,,1,attack,True,,,,ash,3.0,,True,,,,fuze,0,,False,,,,3,attack,False,,,,ash,0.0,,False,,,,fuze,1,,False,,,,4,attack,False,,,,ash,0.0,,False,,,,fuze,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,False,,,,,,5,1,4,1,defense,True,,,,mozzie,0,,False,,,,pulse,1,,True,,,,3,defense,False,,,,mozzie,0,,False,,,,pulse,1,,False,,,,3,defense,False,,,,mozzie,0,,False,,,,pulse,2,,False,,,,1,attack,False,,,,gridlock,0.0,,False,,,,thermite,0,,False,,,,3,attack,False,,,,gridlock,0.0,,False,,,,thermite,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,False,,,,,,6,2,4,1,attack,True,,,,gridlock,0,,False,,,,thermite,0,,False,,,,1,attack,False,,,,gridlock,0,,False,,,,thermite,2,,False,,,,4,attack,False,,,,gridlock,0,,False,,,,thermite,2,,False,,,,1,defense,True,,,,mozzie,0.0,,False,,,,castle,0,,False,,,,2,defense,False,,,,thorn,1.0,,False,,,,castle,0,,False,,,,4,defense,False,,,,castle,0.0,,False,,,,mute,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kanal,True,,,,,,6,4,2,1,defense,True,,,,thorn,0,,True,,,,castle,0,,True,,,,4,defense,True,,,,thorn,0,,True,,,,castle,0,,True,,,,2,defense,True,,,,thorn,0,,True,,,,mozzie,0,,True,,,,1,attack,False,,,,ash,0.0,,False,,,,gridlock,0,,False,,,,4,attack,False,,,,ash,0.0,,False,,,,gridlock,0,,False,,,,2,attack,True,,,,ash,0.0,,True,,,,gridlock,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,,,,,,5,1,4,1,defense,False,,,,thorn,1,,False,,,,mozzie,0,,False,,,,1,defense,False,,,,thorn,1,,False,,,,mozzie,2,,False,,,,2,defense,False,,,,thorn,2,,False,,,,mozzie,0,,False,,,,1,attack,True,,,,ash,0.0,,False,,,,gridlock,2,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,gridlock,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Skyscraper,False,,,,,,4,0,4,1,attack,False,,,,ash,0,,False,,,,gridlock,0,,False,,,,2,attack,False,,,,ash,1,,False,,,,gridlock,0,,False,,,,4,attack,False,,,,thermite,0,,False,,,,gridlock,0,,False,,,,1,defense,False,,,,castle,0.0,,False,,,,pulse,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,True,blitz,jackal,clash,fenrir,,6,4,2,1,attack,False,,,,ash,0,,False,,,,gridlock,0,,False,,,,4,attack,True,,,,ash,0,,False,,,,gridlock,2,,True,,,,2,attack,True,,,,ash,1,,False,,,,gridlock,3,,True,,,,1,defense,False,,,,castle,0.0,,False,,,,pulse,0,,False,,,,4,defense,True,,,,castle,2.0,,False,,,,kaid,0,,True,,,,2,defense,True,,,,thorn,0.0,,False,,,,lesion,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,False,blitz,dokkaebi,caveira,fenrir,,4,0,4,1,attack,False,,,,ash,0,,False,,,,thermite,0,,False,,,,3,attack,False,,,,ash,0,,True,,,,ram,0,,True,,,,2,attack,False,,,,ash,0,,False,,,,brava,0,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,goyo,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,False,dokkaebi,jackal,caveira,clash,,6,2,4,1,defense,True,,,,mute,1,,True,,,,frost,0,,False,,,,2,defense,False,,,,thorn,0,,False,,,,goyo,1,,False,,,,2,defense,False,,,,thorn,2,,False,,,,kaid,0,,False,,,,2,attack,True,,,,ash,0.0,,False,,,,finka,2,,False,,,,1,attack,False,,,,ash,1.0,,False,,,,finka,0,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,ying,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,blitz,brava,caveira,kapkan,,5,1,4,1,defense,False,,,,thorn,0,,False,,,,echo,0,,False,,,,1,defense,True,,,,thorn,0,,True,,,,melusi,0,,False,,,,2,defense,False,,,,thorn,0,,False,,,,lesion,0,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,finka,3,,False,,,,2,attack,False,,,,ash,0.0,,False,,,,ram,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,True,thatcher,kali,fenrir,caveira,,5,4,1,1,attack,True,,,,ash,3,,True,,,,finka,1,,True,,,,2,attack,True,,,,ash,0,,True,,,,finka,1,,False,,,,2,attack,False,,,,ash,0,,False,,,,lion,1,,False,,,,1,defense,True,,,,thorn,0.0,,False,,,,frost,2,,True,,,,2,defense,True,,,,thorn,1.0,,True,,,,kaid,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,blitz,dokkaebi,caveira,fenrir,,9,4,5,1,defense,True,,,,thorn,0,,False,,,,maestro,2,,True,,,,2,defense,True,,,,thorn,2,,True,,,,lesion,0,,True,,,,3,defense,True,,,,thorn,1,,False,,,,goyo,0,,True,,,,1,attack,False,,,,ash,1.0,,False,,,,finka,0,,False,,,,2,attack,False,,,,ash,0.0,,False,,,,ram,1,,False,,,,3,attack,False,,,,ash,0.0,,False,,,,finka,0,,False,,,,1,attack,False,,,,ash,1.0,,False,,,,ying,0,,False,,,,1,defense,True,,,,thorn,2.0,,True,,,,maestro,0,,True,,,,3,attack,False,,,,ash,0.0,,False,,,,ying,1,,False,,,
,Oregon,True,blitz,ying,fenrir,clash,,6,4,2,1,attack,True,,,,ash,0,,True,,,,iana,0,,True,,,,1,attack,True,,,,ash,4,,True,,,,finka,1,,False,,,,1,attack,False,,,,ash,0,,False,,,,gridlock,0,,False,,,,4,defense,False,,,,mute,1.0,,False,,,,mira,2,,False,,,,1,defense,True,,,,thorn,1.0,,False,,,,mira,0,,True,,,,4,defense,True,,,,thorn,1.0,,True,,,,mira,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,False,dokkaebi,jackal,caveira,azami,,6,2,4,1,attack,True,,,,ash,1,,True,,,,ying,1,,True,,,,4,attack,False,,,,ash,1,,True,,,,fuze,0,,False,,,,2,attack,False,,,,ash,0,,False,,,,ram,0,,False,,,,1,defense,True,,,,maestro,0.0,,False,,,,melusi,1,,True,,,,4,defense,False,,,,maestro,0.0,,False,,,,kaid,0,,False,,,,2,defense,False,,,,maestro,0.0,,False,,,,lesion,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,False,kali,dokkaebi,fenrir,clash,,5,1,4,1,defense,True,,,,thorn,3,,True,,,,frost,1,,True,,,,2,defense,False,,,,maestro,2,,False,,,,alibi,1,,False,,,,3,defense,False,,,,maestro,0,,False,,,,alibi,0,,False,,,,1,attack,False,,,,fuze,3.0,,False,,,,ying,0,,False,,,,2,attack,False,,,,fuze,0.0,,False,,,,ying,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,False,blitz,dokkaebi,caveira,fenrir,,6,2,4,1,defense,True,,,,maestro,0,,True,,,,melusi,0,,True,,,,4,defense,False,,,,maestro,2,,False,,,,kaid,0,,False,,,,2,defense,True,,,,maestro,0,,True,,,,alibi,0,,True,,,,1,attack,False,,,,fuze,1.0,,False,,,,finka,0,,False,,,,2,attack,False,,,,fuze,1.0,,False,,,,ram,1,,False,,,,3,attack,False,,,,fuze,0.0,,False,,,,ram,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,False,blitz,jackal,caveira,clash,,9,4,5,1,defense,False,,,,thorn,1,,False,,,,mira,0,,False,,,,4,defense,True,,,,thorn,0,,True,,,,mira,1,,False,,,,1,defense,True,,,,thorn,0,,True,,,,frost,2,,True,,,,1,attack,True,,,,fuze,1.0,,True,,,,ying,2,,True,,,,1,attack,False,,,,fuze,0.0,,False,,,,ying,0,,False,,,,4,attack,False,,,,fuze,0.0,,False,,,,ying,1,,False,,,,1,attack,False,,,,iq,0.0,,False,,,,ying,0,,False,,,,1,defense,True,,,,thorn,3.0,,True,,,,mira,1,,False,,,,4,attack,False,,,,ash,1.0,,False,,,,ying,0,,False,,,
,Kafe,True,blitz,deimos,caveira,clash,,6,4,2,1,attack,True,,,,ash,0,,False,,,,finka,3,,True,,,,1,attack,False,,,,fuze,1,,False,,,,finka,0,,False,,,,4,attack,False,,,,fuze,1,,False,,,,ram,3,,False,,,,1,defense,True,,,,maestro,0.0,,True,,,,melusi,3,,True,,,,4,defense,True,,,,kapkan,2.0,,True,,,,kaid,2,,True,,,,2,defense,True,,,,kapkan,1.0,,True,,,,goyo,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bank,True,blitz,jackal,kapkan,clash,,8,5,3,1,attack,True,,,,fuze,1,,True,,,,ying,2,,False,,,,4,attack,False,,,,fuze,0,,False,,,,finka,0,,False,,,,1,attack,False,,,,fuze,1,,False,,,,finka,0,,False,,,,1,defense,True,,,,tachanka,0.0,,True,,,,alibi,0,,True,,,,4,defense,True,,,,tachanka,0.0,,False,,,,mira,1,,True,,,,2,defense,False,,,,tachanka,1.0,,False,,,,goyo,1,,False,,,,1,attack,True,,,,fuze,0.0,,False,,,,ying,0,,False,,,,1,defense,True,,,,tachanka,0.0,,True,,,,alibi,2,,True,,,,,,,,,,,,,,,,,,,,,,,
,Chalet,False,jackal,dokkaebi,clash,fenrir,,4,0,4,1,attack,False,,,,ash,1,,False,,,,finka,0,,False,,,,4,attack,False,,,,finka,0,,False,,,,ace,1,,False,,,,2,attack,False,,,,finka,0,,False,,,,ying,2,,False,,,,1,defense,False,,,,mozzie,0.0,,False,,,,goyo,3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,dokkaebi,jackal,clash,fenrir,,6,2,4,1,defense,False,,,,mozzie,0,,False,,,,alibi,0,,False,,,,2,defense,True,,,,thorn,0,,True,,,,alibi,3,,True,,,,3,defense,True,,,,thorn,1,,True,,,,alibi,2,,True,,,,1,attack,False,,,,finka,0.0,,False,,,,fuze,0,,False,,,,2,attack,False,,,,finka,0.0,,False,,,,fuze,0,,False,,,,4,attack,False,,,,finka,0.0,,False,,,,fuze,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,True,blitz,jackal,caveira,clash,,8,5,3,1,attack,True,,,,ash,0,,True,,,,amaru,1,,True,,,,1,attack,False,,,,,0,,False,,,,amaru,1,,False,,,,2,attack,False,,,,ash,0,,False,,,,finka,0,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,echo,0,,False,,,,2,defense,True,,,,thorn,0.0,,False,,,,alibi,0,,False,,,,1,defense,True,,,,thorn,2.0,,False,,,,melusi,1,,False,,,,1,attack,True,,,,ash,0.0,,True,,,,ying,0,,False,,,,1,defense,True,,,,thorn,0.0,,True,,,,alibi,2,,True,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,False,dokkaebi,brava,caveira,fenrir,,5,1,4,1,defense,False,,,,thorn,2,,False,,,,maestro,0,,False,,,,1,defense,False,,,,thorn,1,,False,,,,alibi,1,,False,,,,2,defense,False,,,,thorn,0,,False,,,,alibi,0,,False,,,,1,attack,True,,,,ash,0.0,,True,,,,amaru,5,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,amaru,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,True,blitz,dokkaebi,caveira,clash,,4,4,0,1,attack,True,,,,buck,1,,True,,,,amaru,0,,False,,,,1,attack,True,,,,buck,2,,True,,,,amaru,0,,False,,,,3,attack,True,,,,buck,0,,True,,,,ram,0,,True,,,,1,defense,True,,,,thorn,0.0,,True,,,,melusi,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Club House,True,blitz,deimos,caveira,fenrir,,6,4,2,4,attack,False,,,,sledge,0,,False,,,,ying,0,,False,,,,1,attack,True,,,,sledge,1,,True,,,,ying,1,,False,,,,2,attack,False,,,,sledge,0,,False,,,,ying,0,,False,,,,1,defense,True,,,,thorn,2.0,,True,,,,frost,1,,False,,,,2,defense,True,,,,thorn,1.0,,False,,,,kaid,2,,False,,,,4,defense,True,,,,thorn,1.0,,True,,,,kaid,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kafe,True,blitz,jackal,caveira,fenrir,,8,5,3,1,attack,True,,,,buck,0,,True,,,,finka,2,,True,,,,1,attack,False,,,,sledge,0,,False,,,,finka,0,,False,,,,4,attack,False,,,,,0,,False,,,,,1,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,melusi,1,,False,,,,1,defense,True,,,,mute,1.0,,False,,,,echo,1,,False,,,,4,defense,True,,,,smoke,0.0,,True,,,,kaid,0,,True,,,,4,defense,True,,,,mute,1.0,,True,,,,kaid,0,,False,,,,1,attack,True,,,,sledge,1.0,,False,,,,finka,3,,True,,,,,,,,,,,,,,,,,,,,,,,
,Coastline,False,,,,,,7,3,4,1,defense,True,,,,mute,0,,False,,,,smoke,2,,True,,,,2,defense,True,,,,mute,1,,True,,,,warden,1,,True,,,,4,defense,False,,,,mute,2,,True,,,,smoke,0,,False,,,,1,attack,False,,,,sledge,0.0,,False,,,,brava,1,,False,,,,2,attack,False,,,,sledge,0.0,,False,,,,brava,0,,False,,,,4,attack,True,,,,sledge,1.0,,True,,,,brava,1,,True,,,,1,attack,False,,,,sledge,0.0,,False,,,,amaru,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,True,thatcher,jackal,caveira,fenrir,,8,5,3,4,defense,False,,,,thorn,1,,False,,,,alibi,1,,False,,,,2,defense,False,,,,thorn,2,,False,,,,alibi,0,,False,,,,2,defense,True,,,,thorn,1,,False,,,,alibi,2,,False,,,,1,attack,True,,,,thermite,0.0,,True,,,,finka,0,,True,,,,1,attack,False,,,,thermite,1.0,,False,,,,finka,0,,False,,,,2,attack,True,,,,buck,0.0,,False,,,,ram,0,,False,,,,1,attack,True,,,,thermite,0.0,,True,,,,finka,2,,True,,,,1,defense,True,,,,thorn,0.0,,False,,,,maestro,0,,False,,,,,,,,,,,,,,,,,,,,,,,
,Oregon,False,,,,,,7,3,4,1,attack,False,,,,ash,0,,False,,,,amaru,0,,False,,,,4,attack,True,,,,ash,0,,False,,,,deimos,0,,False,,,,4,attack,True,,,,thermite,0,,True,,,,deimos,0,,False,,,,1,defense,True,,,,thorn,0.0,,True,,,,mute,1,,False,,,,4,defense,False,,,,thorn,1.0,,False,,,,mute,0,,False,,,,4,defense,False,,,,thorn,0.0,,False,,,,smoke,0,,False,,,,1,defense,False,,,,thorn,0.0,,False,,,,mute,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,,,,,,7,3,4,1,defense,True,,,,thorn,1,,True,,,,frost,1,,True,,,,2,defense,True,,,,thorn,0,,True,,,,frost,1,,True,,,,3,defense,True,,,,thorn,0,,False,,,,frost,1,,False,,,,1,attack,False,,,,ash,0.0,,False,,,,deimos,0,,False,,,,2,attack,False,,,,ash,0.0,,False,,,,deimos,0,,False,,,,3,attack,False,,,,nokk,0.0,,True,,,,buck,0,,True,,,,1,attack,False,,,,finka,0.0,,False,,,,buck,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Outback,True,,,,,,7,4,3,1,defense,True,,,,azami,0,,True,,,,bandit,2,,False,,,,2,defense,False,,,,maestro,0,,False,,,,thorn,0,,False,,,,2,defense,False,,,,warden,0,,False,,,,lesion,0,,False,,,,1,attack,True,,,,gridlock,0.0,,True,,,,twitch,1,,True,,,,2,attack,True,,,,sens,0.0,,False,,,,nomad,0,,False,,,,1,attack,False,,,,osa,0.0,,False,,,,ram,2,,False,,,,1,defense,True,,,,tachanka,1.0,,True,,,,solis,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Border,False,,,,,,4,0,4,1,attack,False,,,,jackal,0,,False,,,,finka,0,,False,,,,3,attack,False,,,,deimos,1,,True,,,,ash,0,,True,,,,2,attack,False,,,,amaru,0,,False,,,,dokkaebi,0,,False,,,,1,defense,False,,,,doc,0.0,,False,,,,jager,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kanal,True,,,,,,6,4,2,1,attack,False,,,,blackbeard,0,,False,,,,jackal,0,,False,,,,4,attack,True,,,,iq,3,,True,,,,flores,0,,False,,,,4,attack,True,,,,zofia,0,,False,,,,maverick,1,,True,,,,1,defense,True,,,,thunderbird,0.0,,True,,,,kapkan,1,,True,,,,4,defense,False,,,,frost,1.0,,False,,,,fenrir,0,,False,,,,4,defense,True,,,,alibi,2.0,,True,,,,smoke,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consulate,False,,,,,,5,1,4,1,defense,False,,,,thorn,1,,False,,,,goyo,0,,False,,,,1,defense,False,,,,mute,0,,False,,,,goyo,1,,False,,,,4,defense,False,,,,mute,0,,False,,,,goyo,0,,False,,,,1,attack,True,,,,finka,0.0,,False,,,,amaru,3,,True,,,,1,attack,False,,,,amaru,1.0,,False,,,,lion,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Emerald,False,,,,,,7,3,4,1,defense,True,,,,mute,0,,False,,,,goyo,0,,True,,,,2,defense,False,,,,mute,0,,False,,,,goyo,0,,False,,,,2,defense,False,,,,thorn,0,,False,,,,goyo,0,,False,,,,1,attack,True,,,,amaru,0.0,,False,,,,finka,2,,True,,,,1,attack,True,,,,brava,0.0,,False,,,,finka,1,,True,,,,1,attack,False,,,,gridlock,1.0,,False,,,,finka,1,,False,,,,1,attack,False,,,,ash,1.0,,False,,,,finka,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,False,,,,,,6,2,4,1,defense,False,,,,echo,0,,False,,,,thorn,1,,False,,,,1,defense,True,,,,tubarao,1,,True,,,,frost,0,,False,,,,2,defense,True,,,,alibi,0,,False,,,,frost,1,,True,,,,1,attack,False,,,,osa,0.0,,False,,,,ying,0,,False,,,,2,attack,False,,,,fuze,0.0,,False,,,,finka,0,,False,,,,3,attack,False,,,,iana,0.0,,False,,,,ram,2,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nighthaven,True,,,,,,7,4,3,1,attack,True,,,,twitch,1,,True,,,,gridlock,0,,False,,,,1,attack,False,,,,twitch,0,,False,,,,gridlock,0,,False,,,,4,attack,True,,,,twitch,0,,True,,,,gridlock,0,,False,,,,1,defense,True,,,,rook,0.0,,False,,,,doc,2,,True,,,,2,defense,False,,,,rook,0.0,,False,,,,doc,0,,False,,,,2,defense,False,,,,rook,0.0,,False,,,,doc,0,,False,,,,4,attack,True,,,,twitch,2.0,,True,,,,finka,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lair,False,,,,,,6,2,4,1,attack,True,,,,twitch,1,,False,,,,gridlock,1,,False,,,,1,attack,False,,,,twitch,1,,False,,,,gridlock,0,,False,,,,4,attack,False,,,,twitch,0,,False,,,,capitao,2,,False,,,,1,defense,False,,,,rook,0.0,,False,,,,doc,1,,True,,,,1,defense,True,,,,rook,2.0,,False,,,,doc,1,,True,,,,4,defense,False,,,,rook,0.0,,False,,,,doc,0,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Theme Park,True,,,,,,7,4,3,1,attack,False,,,,twitch,0,,False,,,,gridlock,0,,False,,,,2,attack,False,,,,twitch,0,,False,,,,finka,1,,True,,,,3,attack,False,,,,twitch,1,,False,,,,ying,0,,False,,,,1,defense,True,,,,rook,0.0,,True,,,,doc,0,,False,,,,3,defense,True,,,,rook,0.0,,False,,,,doc,2,,True,,,,2,defense,True,,,,thorn,0.0,,True,,,,doc,0,,True,,,,1,attack,True,,,,twitch,0.0,,False,,,,amaru,3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Villa,True,,,,,,4,4,0,1,defense,True,,,,kapkan,0,,False,,,,echo,3,,True,,,,2,defense,True,,,,warden,1,,True,,,,frost,0,,True,,,,4,defense,True,,,,azami,0,,True,,,,valkyrie,1,,True,,,,1,attack,True,,,,zero,0.0,,True,,,,sens,0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
